Code,Name,Purpose,content,status
E352,Calcium,acidity regulator,"Calcium is a chemical element with the symbol Ca and atomic number 20. As an alkaline earth metal, calcium is a reactive metal that forms a dark oxide-nitride layer when exposed to air. Its physical and chemical properties are most similar to its heavier homologues strontium and barium. It is the fifth most abundant element in Earth's crust, and the third most abundant metal, after iron and aluminium. The most common calcium compound on Earth is calcium carbonate, found in limestone and the fossilised remnants of early sea life; gypsum, anhydrite, fluorite, and apatite are also sources of calcium. The name derives from Latin calx ""lime"", which was obtained from heating limestone.
Some calcium compounds were known to the ancients, though their chemistry was unknown until the seventeenth century. Pure calcium was isolated in 1808 via electrolysis of its oxide by Humphry Davy, who named the element. Calcium compounds are widely used in many industries: in foods and pharmaceuticals for calcium supplementation, in the paper industry as bleaches, as components in cement and electrical insulators, and in the manufacture of soaps. On the other hand, the metal in pure form has few applications due to its high reactivity; still, in small quantities it is often used as an alloying component in steelmaking, and sometimes, as a calcium–lead alloy, in making automotive batteries.
Calcium is the most abundant metal and the fifth-most abundant element in the human body. As electrolytes, calcium ions (Ca2+) play a vital role in the physiological and biochemical processes of organisms and cells: in signal transduction pathways where they act as a second messenger; in neurotransmitter release from neurons; in contraction of all muscle cell types; as cofactors in many enzymes; and in fertilization. Calcium ions outside cells are important for maintaining the potential difference across excitable cell membranes, protein synthesis, and bone formation.

",Approved in the EU
E353,Metatartaric acid,emulsifier,"Metatartaric acid is a food additive.  Chemically, it is a polymeric lactone of variable composition and different molecular weights obtained through a dehydration reaction by heating tartaric acid.",Approved in the EU
E354,Calcium tartrate,emulsifier,"Calcium tartrate, exactly calcium L-tartrate, is a byproduct of the wine industry, prepared from wine fermentation dregs. It is the calcium salt of  L-tartaric acid, an acid most commonly found in grapes. Its solubility decreases with lower temperature, which results in the forming of whitish (in red wine often reddish) crystalline  clusters as it precipitates. As E number E354, it finds use as a food preservative and acidity regulator. Like tartaric acid, calcium tartrate has two asymmetric carbons, hence it has two chiral isomers and a non-chiral isomer (meso-form). Most calcium tartrate of biological origin is the chiral levorotatory (–) isomer.",Approved in the EU
E355,Adipic acid,acidity regulator,"Adipic acid or hexanedioic acid is the organic compound with the formula (CH2)4(COOH)2. From an industrial perspective, it is the most important dicarboxylic acid: about 2.5 billion kilograms of this white crystalline powder are produced annually, mainly as a precursor for the production of nylon. Adipic acid otherwise rarely occurs in nature, but it is known as manufactured E number food additive E355. Salts and esters of adipic acid are known as adipates.

",Approved in the EU
E356,Sodium adipate,acidity regulator,"Sodium adipate is a compound with formula Na2C6H8O4. It is the sodium salt of adipic acid.
As a food additive, it has the E number E356 as is used as an acidity regulator.",Approved in the EU
E357,Potassium adipate,acidity regulator,"Potassium adipate is a compound with formula K2C6H8O4. It is a potassium salt and common source ingredient of adipic acid.It has E number E357.

",Approved in the EU
E359,Ammonium adipate,acidity regulator,Ammonium adipate is a compound with formula (NH4)2(C4H8(COO)2). It is the ammonium salt of adipic acid.  It is used as a food additive and has the E number E359.,No Status Available
E363,Succinic acid,acidity regulator,"Succinic acid ()  is a dicarboxylic acid with the chemical formula (CH2)2(CO2H)2.  In living organisms, succinic acid takes the form of an anion, succinate, which has multiple biological roles as a metabolic intermediate being converted into fumarate by the enzyme succinate dehydrogenase in complex 2 of the electron transport chain which is involved in making ATP, and as a signaling molecule reflecting the cellular metabolic state.Succinate is generated in mitochondria via the tricarboxylic acid cycle (TCA). Succinate can exit the mitochondrial matrix and function in the cytoplasm as well as the extracellular space, changing gene expression patterns, modulating epigenetic landscape or demonstrating hormone-like signaling. As such, succinate links cellular metabolism, especially ATP formation, to the regulation of cellular function.
Dysregulation of succinate synthesis, and therefore ATP synthesis, happens in some genetic mitochondrial diseases, such as Leigh syndrome, and Melas syndrome, and degradation can lead to pathological conditions, such as malignant transformation, inflammation and tissue injury.Succinic acid is marketed as food additive E363. The name derives from Latin succinum, meaning amber.",Approved in the EU
E365,Monosodium fumarate,acidity regulator,No Information Available,No Status Available
E366,Potassium fumarate,acidity regulator,"Potassium fumarate is a compound with formula K2C4H2O4. It is the potassium salt of fumaric acid.It has E number ""E366"".",No Status Available
E367,Calcium fumarate,acidity regulator,"Calcium fumarate is a compound with formula Ca(C2H2(COO)2) or (OOC-CH=CH-COO)Ca. It is a calcium salt of fumaric acid, and has been used to enrich foods to boost calcium absorption.It has E number ""E367"".",No Status Available
E368,Ammonium fumarate,acidity regulator,"Ammonium fumarate is a compound with formula (NH4)2(C2H2(COO)2). It is the ammonium salt of fumaric acid.  As a food additive, it has the E number E368.",No Status Available
E370,"1,4-Heptonolactone",acidity regulator,No Information Available,No Status Available
E375,Niacin,acidity regulator,"Niacin, also known as nicotinic acid, is an organic compound and a vitamer of vitamin B3, an essential human nutrient. It can be manufactured by plants and animals from the amino acid tryptophan. Niacin is obtained in the diet from a variety of whole and processed foods, with highest contents in fortified packaged foods, meat, poultry, red fish such as tuna and salmon, lesser amounts in nuts, legumes and seeds. Niacin as a dietary supplement is used to treat pellagra, a disease caused by niacin deficiency. Signs and symptoms of pellagra include skin and mouth lesions, anemia, headaches, and tiredness. Many countries mandate its addition to wheat flour or other food grains, thereby reducing the risk of pellagra.The amide derivative nicotinamide (niacinamide) is a component of the coenzymes nicotinamide adenine dinucleotide (NAD) and nicotinamide adenine dinucleotide phosphate (NADP+). Although niacin and nicotinamide are identical in their vitamin activity, nicotinamide does not have the same pharmacological, lipid-modifying effects or side effects as niacin, i.e., when niacin takes on the -amide group, it does not reduce cholesterol nor cause flushing. Nicotinamide is recommended as a treatment for niacin deficiency because it can be administered in remedial amounts without causing the flushing, considered an adverse effect.Niacin is also a prescription medication. Amounts far in excess of the recommended dietary intake for vitamin functions will lower blood triglycerides and low density lipoprotein cholesterol (LDL-C), and raise blood high density lipoprotein cholesterol (HDL-C, often referred to as ""good"" cholesterol). There are two forms: immediate-release and sustained-release niacin. Initial prescription amounts are 500 mg/day, increased over time until a therapeutic effect is achieved. Immediate-release doses can be as high as 3,000 mg/day; sustained-release as high as 2,000 mg/day. Despite the proven lipid changes, niacin has not been found useful for decreasing the risk of cardiovascular disease in those already on a statin. A 2010 review had concluded that niacin was effective as a mono-therapy, but a 2017 review incorporating twice as many trials concluded that prescription niacin, while affecting lipid levels, did not reduce all-cause mortality, cardiovascular mortality, myocardial infarctions, nor fatal or non-fatal strokes. Prescription niacin was shown to cause hepatotoxicity and increase risk of type 2 diabetes. Niacin prescriptions in the U.S. had peaked in 2009, at 9.4 million, declining to 800 thousand by 2020.Niacin has the formula C6H5NO2 and belongs to the group of the pyridinecarboxylic acids. As the precursor for nicotinamide adenine dinucleotide and nicotinamide adenine dinucleotide phosphate, niacin is involved in DNA repair.",No Status Available
E380,Triammonium citrate,acidity regulator,Triammonium citrate is a chemical compound whose molecular formula is C6H17N3O7.,Approved in the EU
E381,Ammonium ferric citrate,acidity regulator,"Ammonium ferric citrate (also known as ferric ammonium citrate or ammoniacal ferrous citrate) has the formula (NH4)5[Fe(C6H4O7)2]. A distinguishing feature of this compound is that it is very soluble in water, in contrast to ferric citrate which is not very soluble.In its crystal structure each moiety of citric acid has lost four protons. The deprotonated hydroxyl group and two of the carboxylate groups ligate to the ferric center, while the third carboxylate group coordinates with the ammonium.",No Status Available
E383,Calcium glycerylphosphate,acidity regulator,Calcium glycerylphosphate (or calcium glycerophosphate) is a mineral supplement. Formerly it was sold as a nerve tonic. It is added to some kinds of toothpaste.,No Status Available
E384,Isopropyl citrate,acidity regulator,No Information Available,No Status Available
E385,Calcium disodium ethylene diamine tetraacetate,sequestrant,"Ethylenediaminetetraacetic acid (EDTA), also called edetic acid after its own abbreviation, is an aminopolycarboxylic acid with the formula [CH2N(CH2CO2H)2]2. This white, water-soluble solid is widely used to bind to iron (Fe2+/Fe3+) and calcium ions (Ca2+), forming water-soluble complexes even at neutral pH.  It is thus used to dissolve Fe- and Ca-containing scale as well as to deliver iron ions under conditions where its oxides are insoluble.  EDTA is available as several salts, notably disodium EDTA, sodium calcium edetate, and tetrasodium EDTA, but these all function similarly.

",Approved in the EU
E386,Disodium ethylene diamine tetraacetate,sequestrant,"Ethylenediaminetetraacetic acid (EDTA), also called edetic acid after its own abbreviation, is an aminopolycarboxylic acid with the formula [CH2N(CH2CO2H)2]2. This white, water-soluble solid is widely used to bind to iron (Fe2+/Fe3+) and calcium ions (Ca2+), forming water-soluble complexes even at neutral pH.  It is thus used to dissolve Fe- and Ca-containing scale as well as to deliver iron ions under conditions where its oxides are insoluble.  EDTA is available as several salts, notably disodium EDTA, sodium calcium edetate, and tetrasodium EDTA, but these all function similarly.

",No Status Available
E387,Oxystearin,stabiliser,No Information Available,No Status Available
E388,Thiodipropionic acid,Not Available,No Information Available,No Status Available
E389,Dilauryl thiodipropionate,Not Available,No Information Available,No Status Available
E390,Distearyl thiodipropionate,Not Available,No Information Available,No Status Available
E391,Phytic acid,Not Available,"Phytic acid is a six-fold dihydrogenphosphate ester of inositol (specifically, of the myo isomer), also called inositol hexakisphosphate (IP6) or inositol polyphosphate. At physiological pH, the phosphates are partially ionized, resulting in the phytate anion.
The (myo) phytate anion is a colorless species that has significant nutritional role as the principal storage form of phosphorus in many plant tissues, especially bran and seeds. It is also present in many legumes, cereals, and grains. Phytic acid and phytate have a strong binding affinity to the dietary minerals, calcium, iron, and zinc, inhibiting their absorption in the small intestine.The lower inositol polyphosphates are inositol esters with less than six phosphates, such as inositol penta- (IP5), tetra- (IP4), and triphosphate (IP3). These occur in nature as catabolites of phytic acid.",No Status Available
E392,rosemary,Not Available,No Information Available,Approved in 2010[27]
E399,Calcium lactobionate,Not Available,"Lactobionic acid (4-O-β-galactopyranosyl-D-gluconic acid) is a sugar acid.  It is a disaccharide formed from gluconic acid and galactose.  It can be formed by oxidation of lactose.  The carboxylate anion of lactobionic acid is known as lactobionate.
As an acid, lactobionic acid can form salts with mineral cations such as calcium, potassium, sodium and zinc.  Calcium lactobionate is a food additive used as a stabilizer. Potassium lactobionate is added to organ preservation solutions such as Viaspan or CoStorSol to provide osmotic support and prevent cell swelling. Mineral salts of lactobionic acid are also used for mineral supplementation.
Lactobionic acid is also used in the cosmetics industry as an antioxidant and in the pharmaceutical industry as an excipient for formulation. For example, the antibiotic erythromycin is used as the salt erythromycin lactobionate when intravenously delivered.",No Status Available
