Code,Name,Purpose,content,status
E469,hydrolysed,emulsifier,"Hydrolase is a class of enzymes that commonly perform as biochemical catalysts that use water to break a chemical bond, which typically results in dividing a larger molecule into smaller molecules. Some common examples of hydrolase enzymes are esterases including lipases, phosphatases, glycosidases, peptidases, and nucleosidases.
Esterases cleave ester bonds in lipids and phosphatases cleave phosphate groups off molecules. An example of crucial esterase is acetylcholine esterase, which assists in transforming the neuron impulse into the acetate group after the hydrolase breaks the acetylcholine into choline and acetic acid. Acetic acid is an important metabolite in the body and a critical intermediate for other reactions such as glycolysis. Lipases hydrolyze glycerides. Glycosidases cleave sugar molecules off carbohydrates and peptidases hydrolyze peptide bonds. Nucleosidases hydrolyze the bonds of nucleotides.Hydrolase enzymes are important for the body because they have degradative properties. In lipids, lipases contribute to the breakdown of fats and lipoproteins and other larger molecules into smaller molecules like fatty acids and glycerol. Fatty acids and other small molecules are used for synthesis and as a source of energy.In biochemistry, a hydrolase is an enzyme that catalyzes the hydrolysis of a chemical bond. For example, any enzyme that catalyzes the following reaction is a hydrolase:

A–B + H2O → A–OH + B–Hwhere A–B represents a chemical bond of unspecified molecules.",Approved in the EU
E470a,"Sodium, potassium and calcium salts of fatty acids (emulsifier)",anti-caking agent,No Information Available,Approved in the EU
E470b,Magnesium salts of fatty acids (emulsifier),anti-caking agent,No Information Available,Approved in the EU
E471,Mono- and diglycerides of fatty acids,emulsifier,Mono- and diglycerides of fatty acids (E471) refers to a naturally occurring class of food additive composed of diglycerides and monoglycerides which is used as an emulsifier. It is also used as a fruit coating agent. This mixture is also sometimes referred to as partial glycerides.,Approved in the EU
E472a,Acetic acid esters of mono- and diglycerides of fatty acids,emulsifier,No Information Available,Approved in the EU
E472b,Lactic acid esters of mono- and diglycerides of fatty acids,emulsifier,No Information Available,Approved in the EU
E472c,Citric acid esters of mono- and diglycerides of fatty acids,emulsifier,No Information Available,Approved in the EU
E472d,Tartaric acid esters of mono- and diglycerides of fatty acids,emulsifier,No Information Available,Approved in the EU
E472e,Mono- and diacetyl tartaric acid esters of mono- and diglycerides of fatty acids,emulsifier,"DATEM (diacetyl tartaric acid ester of mono- and diglycerides, also E472e) is an emulsifier primarily used in baking to strengthen the gluten network in dough. It is added to crusty breads, such as rye, to impart a springy, chewy texture. It is also used in the production of biscuits, coffee whiteners, salsa con queso, ice cream, and salad dressings.

",Approved in the EU
E472f,Mixed acetic and tartaric acid esters of mono- and diglycerides of fatty acids,emulsifier,No Information Available,Approved in the EU
E472g,Succinylated monoglycerides,emulsifier,No Information Available,No Status Available
E473,Sucrose esters,emulsifier,"Sucrose esters or sucrose fatty acid esters are a group of non-naturally occurring surfactants chemically synthesized from the esterification of sucrose and fatty acids (or glycerides). This group of substances is remarkable for the wide range of hydrophilic-lipophilic balance (HLB) that it covers. The polar sucrose moiety serves as a hydrophilic end of the molecule, while the long fatty acid chain serves as a lipophilic end of the molecule. Due to this amphipathic property, sucrose esters act as emulsifiers; i.e., they have the ability to bind both water and oil simultaneously. Depending on the HLB value, some can be used as water-in-oil emulsifiers, and some as oil-in-water emulsifiers. Sucrose esters are used in cosmetics, food preservatives, food additives, and other products. A class of sucrose esters with highly substituted hydroxyl groups, olestra, is also used as a fat replacer in food.",Approved in the EU
E474,Sucroglycerides,emulsifier,Sucroglycerides are substances used in the manufacture of food. They are known in the E number scheme as E474.,Approved in the EU
E475,Polyglycerol esters of fatty acids,emulsifier,No Information Available,Approved in the EU
E476,Polyglycerol polyricinoleate,emulsifier,"Polyglycerol polyricinoleate (PGPR), E476, is an emulsifier made from glycerol and fatty acids (usually from castor bean, but also from soybean oil). In chocolate, compound chocolate and similar coatings, PGPR is mainly used with another substance like lecithin to reduce viscosity. It is used at low levels (below 0.5%), and works by decreasing the friction between the solid particles (e.g. cacao, sugar, milk) in molten chocolate, reducing the yield stress so that it flows more easily, approaching the behaviour of a Newtonian fluid. It can also be used as an emulsifier in spreads and in salad dressings, or to improve the texture of baked goods. It is made up of a short chain of glycerol molecules connected by ether bonds, with ricinoleic acid side chains connected by ester bonds.
PGPR is a yellowish, viscous liquid, and is strongly lipophilic: it is soluble in fats and oils and insoluble in water and ethanol.",Approved in the EU
E477,"Propane-1,2-diol esters of fatty acids, propylene glycol esters of fatty acids",emulsifier,No Information Available,Approved in the EU
E478,Lactylated fatty acid esters of glycerol and propane-1,emulsifier,No Information Available,No Status Available
E479b,Thermally oxidized soya bean oil interacted with mono- and diglycerides of fatty acids,emulsifier,No Information Available,Approved in the EU
E480,Dioctyl sodium sulfosuccinate,emulsifier,"Docusate is the common chemical and pharmaceutical name of the anion bis(2-ethylhexyl) sulfosuccinate, also commonly called dioctyl sulfosuccinate (DOSS).
It is on the World Health Organization's List of Essential Medicines.Salts of this anion, especially  docusate sodium, are widely used in medicine as laxatives and as stool softeners, by mouth or rectally.  In 2020, it was the 163rd most commonly prescribed medication in the United States, with more than 3 million prescriptions. Some studies claim that docusate is not more effective than a placebo for improving constipation. Other docusate salts with medical use include those of calcium and potassium.Docusate salts are also used as food additives, emulsifiers, dispersants, and wetting agents, among other uses.

",No Status Available
E481,Sodium stearoyl-2-lactylate,emulsifier,"Sodium stearoyl-2-lactylate (sodium stearoyl lactylate or SSL) is a versatile, FDA approved food additive used to improve the mix tolerance and volume of processed foods. It is one type of a commercially available lactylate.  SSL is non-toxic, biodegradable, and typically manufactured using biorenewable feedstocks.  Because SSL is a safe and highly effective food additive, it is used in a wide variety of products ranging from baked goods and desserts to pet foods.As described by the Food Chemicals Codex 7th edition, SSL is a cream-colored powder or brittle solid.  SSL is currently manufactured by the esterification of stearic acid with lactic acid and partially neutralized with either food-grade soda ash (sodium carbonate) or caustic soda (concentrated sodium hydroxide).  Commercial grade SSL is a mixture of sodium salts of stearoyl lactylic acids and minor proportions of other sodium salts of related acids.  The HLB for SSL is 10–12.  SSL is slightly hygroscopic, soluble in ethanol and in hot oil or fat, and dispersible in warm water.  These properties are the reason that SSL is an excellent emulsifier for fat-in-water emulsions and can also function as a humectant.

",Approved in the EU
E482,Calcium stearoyl-2-lactylate,emulsifier,No Information Available,Approved in the EU
E483,Stearyl tartrate,emulsifier,"Stearyl palmityl tartrate is a derivative of tartaric acid used as an emulsifier. It is produced by esterification of tartaric acid with commercial grade stearyl alcohol, which generally consists of a mixture of the fatty alcohols stearyl and palmityl alcohol. Stearyl palmityl tartrate consists mainly of diesters, with minor amounts of monoester and of unchanged starting materials.",Approved in the EU
E484,Stearyl citrate,emulsifier,No Information Available,No Status Available
E485,Sodium stearoyl fumarate,emulsifier,No Information Available,No Status Available
E486,Calcium stearoyl fumarate,emulsifier,No Information Available,No Status Available
E487,Sodium laurylsulfate,emulsifier,No Information Available,No Status Available
E488,Ethoxylated Mono- and Di-Glycerides,emulsifier,No Information Available,No Status Available
E489,Methyl glucoside-coconut oil ester,emulsifier,No Information Available,No Status Available
E490,"Propane-1,2-diol",Not Available,"Propylene glycol (IUPAC name: propane-1,2-diol) is a viscous, colorless liquid, which is nearly odorless but possesses a faintly sweet taste. Its chemical formula is CH3CH(OH)CH2OH. 
As it contains two alcohol groups, it is classed as a diol. It is miscible with a broad range of solvents, including water, acetone, and chloroform. In general, glycols are non-irritating and have very low volatility.It is produced on a large scale primarily for the production of polymers. In the European Union, it has E-number E1520 for food applications. For cosmetics and pharmacology, the number is E490. Propylene glycol is also present in propylene glycol alginate, which is known as E405. Propylene glycol is a compound which is GRAS (generally recognized as safe) by the US Food and Drug Administration under 21 CFR x184.1666, and is also approved by the FDA for certain uses as an indirect food additive. Propylene glycol is approved and used as a vehicle for topical, oral, and some intravenous pharmaceutical preparations in the U.S. and in Europe.",No Status Available
E491,Sorbitan monostearate,emulsifier,"Sorbitan monostearate is an ester of sorbitan (a sorbitol derivative) and stearic acid and is sometimes referred to as a synthetic wax.

",Approved in the EU
E492,Sorbitan tristearate,emulsifier,"Sorbitan tristearate is a nonionic surfactant. It is variously used as a dispersing agent, emulsifier, and stabilizer, in food and in aerosol sprays.  As a food additive, it has the E number E492. Brand names for polysorbates include Alkest, Canarcel, and Span. The consistency of sorbitan tristearate is waxy; its color is light cream to tan.

",Approved in the EU
E493,Sorbitan monolaurate,emulsifier,"Sorbitan monolaurate is a mixture of esters formed from the fatty acid lauric acid and polyols derived from sorbitol, including sorbitan and isosorbide.  As a food additive, it is designated with the E number E493.",Approved in the EU
E494,Sorbitan monooleate,emulsifier,Sorbitan monooleate is a food additive with the E number E494.,Approved in the EU
E495,Sorbitan monopalmitate,emulsifier,"Sorbitan monopalmitate (SMP) is a food additive, permitted by the EU. It is entry E495 in the E number list of permitted food additives.
It is also known under the trade name Span 40.

",Approved in the EU
E496,Sorbitan trioleate,emulsifier,No Information Available,No Status Available
E497,Polyoxypropylene-polyoxyethylene polymers,Not Available,No Information Available,No Status Available
E498,Partial polyglycerol esters of polycondensed fatty acids of castor oil,Not Available,No Information Available,No Status Available
E499,Stigmasterol-rich plant sterols,Not Available,No Information Available,Approved in the EU
